Nevada,Sep 2023,484
Orange,Sep 2023,16039
Placer,Sep 2023,1295
Plumas,Sep 2023,112
Riverside,Sep 2023,17355
Sacramento,Sep 2023,10036
San Benito,Sep 2023,261
San Bernardino,Sep 2023,15015
San Diego,Sep 2023,*
San Francisco,Sep 2023,4496
San Joaquin,Sep 2023,4747
San Luis Obispo,Sep 2023,2115
San Mateo,Sep 2023,2157
Santa Barbara,Sep 2023,3876
Santa Clara,Sep 2023,6017
Santa Cruz,Sep 2023,2145
Shasta,Sep 2023,1447
Sierra,Sep 2023,*
Siskiyou,Sep 2023,290
Solano,Sep 2023,2503
Sonoma,Sep 2023,771
Stanislaus,Sep 2023,3394
Sutter,Sep 2023,471
Tehama,Sep 2023,460
Trinity,Sep 2023,107
Tulare,Sep 2023,3573
Tuolumne,Sep 2023,303
Ventura,Sep 2023,3691
Yolo,Sep 2023,1872
Yuba,Sep 2023,568
Alameda,Oct 2023,9684
Alpine,Oct 2023,*
Amador,Oct 2023,174
Butte,Oct 2023,2128
Calaveras,Oct 2023,234
Colusa,Oct 2023,93
Contra Costa,Oct 2023,5067
Del Norte,Oct 2023,181
El Dorado,Oct 2023,722
Fresno,Oct 2023,9798
Glenn,Oct 2023,137
Humboldt,Oct 2023,1421
Imperial,Oct 2023,1456
Inyo,Oct 2023,103
Kern,Oct 2023,9350
Kings,Oct 2023,1181
Lake,Oct 2023,548
Lassen,Oct 2023,152
Los Angeles,Oct 2023,67686
Madera,Oct 2023,969
Marin,Oct 2023,649
Mariposa,Oct 2023,109
Mendocino,Oct 2023,748
Merced,Oct 2023,2314
Modoc,Oct 2023,54
Mono,Oct 2023,54
Monterey,Oct 2023,2959
Napa,Oct 2023,444
Nevada,Oct 2023,478
Orange,Oct 2023,17696
Placer,Oct 2023,1401
Plumas,Oct 2023,130
Riverside,Oct 2023,18139
Sacramento,Oct 2023,10055
San Benito,Oct 2023,301
San Bernardino,Oct 2023,16228
San Diego,Oct 2023,*
San Francisco,Oct 2023,3923
San Joaquin,Oct 2023,4981
San Luis Obispo,Oct 2023,2717
San Mateo,Oct 2023,2555
Santa Barbara,Oct 2023,4141
Santa Clara,Oct 2023,6132
Santa Cruz,Oct 2023,2135
Shasta,Oct 2023,1496
Sierra,Oct 2023,*
Siskiyou,Oct 2023,270
Solano,Oct 2023,2531
Sonoma,Oct 2023,2264
Stanislaus,Oct 2023,3501
Sutter,Oct 2023,559
Tehama,Oct 2023,431
Trinity,Oct 2023,105
Tulare,Oct 2023,3679
Tuolumne,Oct 2023,325
Ventura,Oct 2023,3939
Yolo,Oct 2023,2754
Yuba,Oct 2023,596
Alameda,Nov 2023,8546
Alpine,Nov 2023,*
Amador,Nov 2023,147
Butte,Nov 2023,1626
Calaveras,Nov 2023,242
Colusa,Nov 2023,108
Contra Costa,Nov 2023,4362
Del Norte,Nov 2023,194
El Dorado,Nov 2023,768
Fresno,Nov 2023,8912
Glenn,Nov 2023,157
Humboldt,Nov 2023,1277
Imperial,Nov 2023,1214
Inyo,Nov 2023,99
Kern,Nov 2023,7617
Kings,Nov 2023,1108
Lake,Nov 2023,585
Lassen,Nov 2023,159
Los Angeles,Nov 2023,58102
Madera,Nov 2023,1058
Marin,Nov 2023,616
Mariposa,Nov 2023,95
Mendocino,Nov 2023,638
Merced,Nov 2023,2162
Modoc,Nov 2023,73
Mono,Nov 2023,44
Monterey,Nov 2023,3761
Napa,Nov 2023,437
Nevada,Nov 2023,512
Orange,Nov 2023,13920
Placer,Nov 2023,1330
Plumas,Nov 2023,101
Riverside,Nov 2023,15257
Sacramento,Nov 2023,9227
San Benito,Nov 2023,296
San Bernardino,Nov 2023,14057
San Diego,Nov 2023,*
San Francisco,Nov 2023,3261
San Joaquin,Nov 2023,4384
San Luis Obispo,Nov 2023,1957
San Mateo,Nov 2023,2200
Santa Barbara,Nov 2023,3404
Santa Clara,Nov 2023,5571
Santa Cruz,Nov 2023,1890
Shasta,Nov 2023,1288
Sierra,Nov 2023,21
Siskiyou,Nov 2023,292
Solano,Nov 2023,2289
Sonoma,Nov 2023,2258
Stanislaus,Nov 2023,3101
Sutter,Nov 2023,673
Tehama,Nov 2023,480
Trinity,Nov 2023,88
Tulare,Nov 2023,3605
Tuolumne,Nov 2023,317
Ventura,Nov 2023,3492
Yolo,Nov 2023,2343
Yuba,Nov 2023,524
Alameda,Dec 2023,7113
Alpine,Dec 2023,*
Amador,Dec 2023,157
Butte,Dec 2023,1467
Calaveras,Dec 2023,213
Colusa,Dec 2023,101
Contra Costa,Dec 2023,3928
Del Norte,Dec 2023,176
El Dorado,Dec 2023,651
Fresno,Dec 2023,7978
Glenn,Dec 2023,165
Humboldt,Dec 2023,1048
Imperial,Dec 2023,1086
Inyo,Dec 2023,83
Kern,Dec 2023,5492
Kings,Dec 2023,902
Lake,Dec 2023,464
Lassen,Dec 2023,123
Los Angeles,Dec 2023,53986
Madera,Dec 2023,882
Marin,Dec 2023,518
Mariposa,Dec 2023,107
Mendocino,Dec 2023,554
Merced,Dec 2023,2205
Modoc,Dec 2023,62
Mono,Dec 2023,60
Monterey,Dec 2023,3127
Napa,Dec 2023,419
Nevada,Dec 2023,423
Orange,Dec 2023,12318
Placer,Dec 2023,1114
Plumas,Dec 2023,91
Riverside,Dec 2023,13070
Sacramento,Dec 2023,10138
San Benito,Dec 2023,251
San Bernardino,Dec 2023,11947
San Diego,Dec 2023,*
San Francisco,Dec 2023,4164
San Joaquin,Dec 2023,4301
San Luis Obispo,Dec 2023,1545
San Mateo,Dec 2023,2147
Santa Barbara,Dec 2023,3095
Santa Clara,Dec 2023,4922
Santa Cruz,Dec 2023,1517
Shasta,Dec 2023,1255
Sierra,Dec 2023,12
Siskiyou,Dec 2023,270
Solano,Dec 2023,2115
Sonoma,Dec 2023,1814
Stanislaus,Dec 2023,3295
Sutter,Dec 2023,505
Tehama,Dec 2023,432
Trinity,Dec 2023,94
Tulare,Dec 2023,3255
Tuolumne,Dec 2023,298
Ventura,Dec 2023,3005
Yolo,Dec 2023,1337
Yuba,Dec 2023,550
Alameda,Jan 2024,10156
Alpine,Jan 2024,*
Amador,Jan 2024,200
Butte,Jan 2024,2204
Calaveras,Jan 2024,284
Colusa,Jan 2024,143
Contra Costa,Jan 2024,5619
Del Norte,Jan 2024,219
El Dorado,Jan 2024,809
Fresno,Jan 2024,10706
Glenn,Jan 2024,195
Humboldt,Jan 2024,1341
Imperial,Jan 2024,1574
Inyo,Jan 2024,121
Kern,Jan 2024,7031
Kings,Jan 2024,1400
Lake,Jan 2024,672
Lassen,Jan 2024,174
Los Angeles,Jan 2024,73556
Madera,Jan 2024,1117
Marin,Jan 2024,733
Mariposa,Jan 2024,160
Mendocino,Jan 2024,791
Merced,Jan 2024,2382
Modoc,Jan 2024,69
Mono,Jan 2024,44
Monterey,Jan 2024,3426
Napa,Jan 2024,670
Nevada,Jan 2024,656
Orange,Jan 2024,17265
Placer,Jan 2024,1512
Plumas,Jan 2024,146
Riverside,Jan 2024,18548
Sacramento,Jan 2024,12110
San Benito,Jan 2024,377
San Bernardino,Jan 2024,17213
San Diego,Jan 2024,*
San Francisco,Jan 2024,4959
San Joaquin,Jan 2024,5210
San Luis Obispo,Jan 2024,2383
San Mateo,Jan 2024,2811
Santa Barbara,Jan 2024,4100
Santa Clara,Jan 2024,6915
Santa Cruz,Jan 2024,2110
Shasta,Jan 2024,1654
Sierra,Jan 2024,22
Siskiyou,Jan 2024,289
Solano,Jan 2024,2880
Sonoma,Jan 2024,1712
Stanislaus,Jan 2024,3848
Sutter,Jan 2024,768
Tehama,Jan 2024,551
Trinity,Jan 2024,135
Tulare,Jan 2024,4196
Tuolumne,Jan 2024,366
Ventura,Jan 2024,4209
Yolo,Jan 2024,2056
Yuba,Jan 2024,657
Alameda,Feb 2024,8008
Alpine,Feb 2024,*
Amador,Feb 2024,128
Butte,Feb 2024,1744
Calaveras,Feb 2024,239
Colusa,Feb 2024,97
Contra Costa,Feb 2024,4607
Del Norte,Feb 2024,152
El Dorado,Feb 2024,663
Fresno,Feb 2024,8917
Glenn,Feb 2024,175
Humboldt,Feb 2024,1117
Imperial,Feb 2024,1305
Inyo,Feb 2024,95
Kern,Feb 2024,8888
Kings,Feb 2024,1005
Lake,Feb 2024,538
Lassen,Feb 2024,123
Los Angeles,Feb 2024,61722
Madera,Feb 2024,986
Marin,Feb 2024,621
Mariposa,Feb 2024,97
Mendocino,Feb 2024,657
Merced,Feb 2024,2490
Modoc,Feb 2024,55
Mono,Feb 2024,42
Monterey,Feb 2024,2608
Napa,Feb 2024,540
Nevada,Feb 2024,510
Orange,Feb 2024,14749
Placer,Feb 2024,1272
Plumas,Feb 2024,118
Riverside,Feb 2024,15646
Sacramento,Feb 2024,10621
San Benito,Feb 2024,270
San Bernardino,Feb 2024,14425
San Diego,Feb 2024,*
San Francisco,Feb 2024,5560
San Joaquin,Feb 2024,4694
San Luis Obispo,Feb 2024,1736
San Mateo,Feb 2024,2393
Santa Barbara,Feb 2024,2904
Santa Clara,Feb 2024,5618
Santa Cruz,Feb 2024,1570
Shasta,Feb 2024,1356
Sierra,Feb 2024,12
Siskiyou,Feb 2024,281
Solano,Feb 2024,2386
Sonoma,Feb 2024,1582
Stanislaus,Feb 2024,3718
Sutter,Feb 2024,542
Tehama,Feb 2024,513
Trinity,Feb 2024,93
Tulare,Feb 2024,3420
Tuolumne,Feb 2024,307
Ventura,Feb 2024,3626
Yolo,Feb 2024,1572
Yuba,Feb 2024,615
Alameda,Mar 2024,8543
Alpine,Mar 2024,11
Amador,Mar 2024,167
Butte,Mar 2024,1599
Calaveras,Mar 2024,232
Colusa,Mar 2024,104
Contra Costa,Mar 2024,4478
Del Norte,Mar 2024,164
El Dorado,Mar 2024,616
Fresno,Mar 2024,8083
Glenn,Mar 2024,137
Humboldt,Mar 2024,1089
Imperial,Mar 2024,1291
Inyo,Mar 2024,63
Kern,Mar 2024,7409
Kings,Mar 2024,971
Lake,Mar 2024,469
Lassen,Mar 2024,136
Los Angeles,Mar 2024,59697
Madera,Mar 2024,948
Marin,Mar 2024,587
Mariposa,Mar 2024,78
Mendocino,Mar 2024,568
Merced,Mar 2024,1945
Modoc,Mar 2024,43
Mono,Mar 2024,28
Monterey,Mar 2024,2263
Napa,Mar 2024,485
Nevada,Mar 2024,514
Orange,Mar 2024,14296
Placer,Mar 2024,1182
Plumas,Mar 2024,120
Riverside,Mar 2024,15120
Sacramento,Mar 2024,12336
San Benito,Mar 2024,291
San Bernardino,Mar 2024,13871
San Diego,Mar 2024,*
San Francisco,Mar 2024,4574
San Joaquin,Mar 2024,4701
San Luis Obispo,Mar 2024,1739
San Mateo,Mar 2024,2300
Santa Barbara,Mar 2024,2496
Santa Clara,Mar 2024,5670
Santa Cruz,Mar 2024,1473
Shasta,Mar 2024,1302
Sierra,Mar 2024,*
Siskiyou,Mar 2024,267
Solano,Mar 2024,2350
Sonoma,Mar 2024,1899
Stanislaus,Mar 2024,3642
Sutter,Mar 2024,545
Tehama,Mar 2024,487
Trinity,Mar 2024,80
Tulare,Mar 2024,3274
Tuolumne,Mar 2024,277
Ventura,Mar 2024,3444
Yolo,Mar 2024,1365
Yuba,Mar 2024,528
Alameda,Apr 2024,8451
Alpine,Apr 2024,12
Amador,Apr 2024,155
Butte,Apr 2024,1727
Calaveras,Apr 2024,199
Colusa,Apr 2024,100
Contra Costa,Apr 2024,4867
Del Norte,Apr 2024,165
El Dorado,Apr 2024,713
Fresno,Apr 2024,8425
Glenn,Apr 2024,155
Humboldt,Apr 2024,1059
Imperial,Apr 2024,1438
Inyo,Apr 2024,83
Kern,Apr 2024,7553
Kings,Apr 2024,1041
Lake,Apr 2024,528
Lassen,Apr 2024,132
Los Angeles,Apr 2024,64827
Madera,Apr 2024,942
Marin,Apr 2024,596
Mariposa,Apr 2024,87
Mendocino,Apr 2024,590
Merced,Apr 2024,2181
Modoc,Apr 2024,47
Mono,Apr 2024,50
Monterey,Apr 2024,2255
Napa,Apr 2024,482
Nevada,Apr 2024,533
Orange,Apr 2024,15117
Placer,Apr 2024,1220
Plumas,Apr 2024,77
Riverside,Apr 2024,15894
Sacramento,Apr 2024,11262
San Benito,Apr 2024,301
San Bernardino,Apr 2024,14867
San Diego,Apr 2024,*
San Francisco,Apr 2024,4782
San Joaquin,Apr 2024,4622
San Luis Obispo,Apr 2024,1793
San Mateo,Apr 2024,2366
Santa Barbara,Apr 2024,2751
Santa Clara,Apr 2024,5465
Santa Cruz,Apr 2024,1530
Shasta,Apr 2024,1401
Sierra,Apr 2024,11
Siskiyou,Apr 2024,236
Solano,Apr 2024,2526
Sonoma,Apr 2024,1971
Stanislaus,Apr 2024,2812
Sutter,Apr 2024,541
Tehama,Apr 2024,421
Trinity,Apr 2024,95
Tulare,Apr 2024,3396
Tuolumne,Apr 2024,322
Ventura,Apr 2024,3637
Yolo,Apr 2024,1401
Yuba,Apr 2024,*
Alameda,May 2024,*
Alpine,May 2024,*
Amador,May 2024,149
Butte,May 2024,1561
Calaveras,May 2024,221
Colusa,May 2024,98
Contra Costa,May 2024,4837
Del Norte,May 2024,137
El Dorado,May 2024,636
Fresno,May 2024,8348
Glenn,May 2024,141
Humboldt,May 2024,1124
Imperial,May 2024,1380
Inyo,May 2024,89
Kern,May 2024,7581
Kings,May 2024,1061
Lake,May 2024,456
Lassen,May 2024,114
Los Angeles,May 2024,61899
Madera,May 2024,904
Marin,May 2024,575
Mariposa,May 2024,96
Mendocino,May 2024,579
Merced,May 2024,2179
Modoc,May 2024,45
Mono,May 2024,66
Monterey,May 2024,2134
Napa,May 2024,355
Nevada,May 2024,460
Orange,May 2024,14532
Placer,May 2024,1306
Plumas,May 2024,74
Riverside,May 2024,15642
Sacramento,May 2024,11005
San Benito,May 2024,249
San Bernardino,May 2024,14999
San Diego,May 2024,*
San Francisco,May 2024,4537
San Joaquin,May 2024,4628
San Luis Obispo,May 2024,1452
San Mateo,May 2024,2384
Santa Barbara,May 2024,2329
Santa Clara,May 2024,5564
Santa Cruz,May 2024,1389
Shasta,May 2024,1392
Sierra,May 2024,*
Siskiyou,May 2024,278
Solano,May 2024,2453
Sonoma,May 2024,2251
Stanislaus,May 2024,3433
Sutter,May 2024,530
Tehama,May 2024,490
Trinity,May 2024,144
Tulare,May 2024,3321
Tuolumne,May 2024,300
Ventura,May 2024,3467
Yolo,May 2024,1378
Yuba,May 2024,571
Alameda,Jun 2024,*
Alpine,Jun 2024,*
Amador,Jun 2024,150
Butte,Jun 2024,1476
Calaveras,Jun 2024,228
Colusa,Jun 2024,107
Contra Costa,Jun 2024,4715
Del Norte,Jun 2024,160
El Dorado,Jun 2024,576
Fresno,Jun 2024,7772
Glenn,Jun 2024,134
Humboldt,Jun 2024,972
Imperial,Jun 2024,1332
Inyo,Jun 2024,85
Kern,Jun 2024,6754
Kings,Jun 2024,964
Lake,Jun 2024,436
Lassen,Jun 2024,132
Los Angeles,Jun 2024,57800
Madera,Jun 2024,836
Marin,Jun 2024,585
Mariposa,Jun 2024,80
Mendocino,Jun 2024,525
Merced,Jun 2024,2024
Modoc,Jun 2024,51
Mono,Jun 2024,45
Monterey,Jun 2024,2043
Napa,Jun 2024,450
Nevada,Jun 2024,444
Orange,Jun 2024,13454
Placer,Jun 2024,1180
Plumas,Jun 2024,68
Riverside,Jun 2024,15394
Sacramento,Jun 2024,9695
San Benito,Jun 2024,274
San Bernardino,Jun 2024,14302
San Diego,Jun 2024,*
San Francisco,Jun 2024,4207
San Joaquin,Jun 2024,4463
San Luis Obispo,Jun 2024,1399
San Mateo,Jun 2024,2117
Santa Barbara,Jun 2024,2034
Santa Clara,Jun 2024,4920
Santa Cruz,Jun 2024,1197
Shasta,Jun 2024,1293
Sierra,Jun 2024,*
Siskiyou,Jun 2024,244
Solano,Jun 2024,2256
Sonoma,Jun 2024,2070
Stanislaus,Jun 2024,3864
Sutter,Jun 2024,542
Tehama,Jun 2024,387
Trinity,Jun 2024,110
Tulare,Jun 2024,3198
Tuolumne,Jun 2024,278
Ventura,Jun 2024,3737
Yolo,Jun 2024,1239
Yuba,Jun 2024,541
Alameda,Jul 2024,
Alpine,Jul 2024,*
Amador,Jul 2024,183
Butte,Jul 2024,1864
Calaveras,Jul 2024,251
Colusa,Jul 2024,103
Contra Costa,Jul 2024,5347
Del Norte,Jul 2024,181
El Dorado,Jul 2024,688
Fresno,Jul 2024,9237
Glenn,Jul 2024,160
Humboldt,Jul 2024,1230
Imperial,Jul 2024,1617
Inyo,Jul 2024,99
Kern,Jul 2024,7696
Kings,Jul 2024,1189
Lake,Jul 2024,542
Lassen,Jul 2024,111
Los Angeles,Jul 2024,68578
Madera,Jul 2024,1035
Marin,Jul 2024,602
Mariposa,Jul 2024,106
Mendocino,Jul 2024,638
Merced,Jul 2024,2400
Modoc,Jul 2024,50
Mono,Jul 2024,44
Monterey,Jul 2024,2441
Napa,Jul 2024,497
Nevada,Jul 2024,515
Orange,Jul 2024,15927
Placer,Jul 2024,1462
Plumas,Jul 2024,72
Riverside,Jul 2024,18418
Sacramento,Jul 2024,11787
San Benito,Jul 2024,310
San Bernardino,Jul 2024,16414
San Diego,Jul 2024,20839
San Francisco,Jul 2024,4938
San Joaquin,Jul 2024,4825
San Luis Obispo,Jul 2024,1530
San Mateo,Jul 2024,2588
Santa Barbara,Jul 2024,2499
Santa Clara,Jul 2024,6286
Santa Cruz,Jul 2024,1482
Shasta,Jul 2024,1509
Sierra,Jul 2024,*
Siskiyou,Jul 2024,281
Solano,Jul 2024,2668
Sonoma,Jul 2024,2768
Stanislaus,Jul 2024,3891
Sutter,Jul 2024,638
Tehama,Jul 2024,511
Trinity,Jul 2024,120
Tulare,Jul 2024,3905
Tuolumne,Jul 2024,293
Ventura,Jul 2024,4156
Yolo,Jul 2024,1528
Yuba,Jul 2024,656
Alameda,Aug 2024,
Alpine,Aug 2024,11
Amador,Aug 2024,174
Butte,Aug 2024,2583
Calaveras,Aug 2024,248
Colusa,Aug 2024,82
Contra Costa,Aug 2024,5661
Del Norte,Aug 2024,179
El Dorado,Aug 2024,714
Fresno,Aug 2024,9697
Glenn,Aug 2024,194
Humboldt,Aug 2024,1397
Imperial,Aug 2024,1656
Inyo,Aug 2024,81
Kern,Aug 2024,8115
Kings,Aug 2024,1125
Lake,Aug 2024,552
Lassen,Aug 2024,233
Los Angeles,Aug 2024,70182
Madera,Aug 2024,955
Marin,Aug 2024,689
Mariposa,Aug 2024,82
Mendocino,Aug 2024,641
Merced,Aug 2024,2690
Modoc,Aug 2024,48
Mono,Aug 2024,39
Monterey,Aug 2024,2616
Napa,Aug 2024,615
Nevada,Aug 2024,477
Orange,Aug 2024,16621
Placer,Aug 2024,1495
Plumas,Aug 2024,274
Riverside,Aug 2024,18315
Sacramento,Aug 2024,11805
San Benito,Aug 2024,271
San Bernardino,Aug 2024,16452
San Diego,Aug 2024,22595
San Francisco,Aug 2024,5880
San Joaquin,Aug 2024,5099
San Luis Obispo,Aug 2024,2106
San Mateo,Aug 2024,2713
Santa Barbara,Aug 2024,3089
Santa Clara,Aug 2024,6962
Santa Cruz,Aug 2024,1669
Shasta,Aug 2024,1600
Sierra,Aug 2024,11
Siskiyou,Aug 2024,362
Solano,Aug 2024,2960
Sonoma,Aug 2024,2652
Stanislaus,Aug 2024,4051
Sutter,Aug 2024,569
Tehama,Aug 2024,516
Trinity,Aug 2024,83
Tulare,Aug 2024,3656
Tuolumne,Aug 2024,331
Ventura,Aug 2024,4385
Yolo,Aug 2024,1909
Yuba,Aug 2024,605
Alameda,Sep 2024,
Alpine,Sep 2024,*
Amador,Sep 2024,152
Butte,Sep 2024,2461
Calaveras,Sep 2024,203
Colusa,Sep 2024,96
Contra Costa,Sep 2024,5047
Del Norte,Sep 2024,157
El Dorado,Sep 2024,761
Fresno,Sep 2024,8404
Glenn,Sep 2024,117
Humboldt,Sep 2024,1256
Imperial,Sep 2024,1346
Inyo,Sep 2024,92
Kern,Sep 2024,7175
Kings,Sep 2024,1027
Lake,Sep 2024,524
Lassen,Sep 2024,147
Los Angeles,Sep 2024,66868
Madera,Sep 2024,876
Marin,Sep 2024,678
Mariposa,Sep 2024,112
Mendocino,Sep 2024,586
Merced,Sep 2024,2107
Modoc,Sep 2024,51
Mono,Sep 2024,45
Monterey,Sep 2024,2767
Napa,Sep 2024,537
Nevada,Sep 2024,510
Orange,Sep 2024,16100
Placer,Sep 2024,1440
Plumas,Sep 2024,146
Riverside,Sep 2024,17422
Sacramento,Sep 2024,10812
San Benito,Sep 2024,285
San Bernardino,Sep 2024,15465
San Diego,Sep 2024,22447
San Francisco,Sep 2024,5274
San Joaquin,Sep 2024,4782
San Luis Obispo,Sep 2024,3000
San Mateo,Sep 2024,2398
Santa Barbara,Sep 2024,4003
Santa Clara,Sep 2024,6381
Santa Cruz,Sep 2024,2379
Shasta,Sep 2024,1355
Sierra,Sep 2024,*
Siskiyou,Sep 2024,259
Solano,Sep 2024,2577
Sonoma,Sep 2024,2052
Stanislaus,Sep 2024,3547
Sutter,Sep 2024,534
Tehama,Sep 2024,479
Trinity,Sep 2024,96
Tulare,Sep 2024,3240
Tuolumne,Sep 2024,338
Ventura,Sep 2024,4037
Yolo,Sep 2024,2505
Yuba,Sep 2024,510
Alameda,Oct 2024,
Alpine,Oct 2024,*
Amador,Oct 2024,155
Butte,Oct 2024,2046
Calaveras,Oct 2024,256
Colusa,Oct 2024,112
Contra Costa,Oct 2024,5163
Del Norte,Oct 2024,179
El Dorado,Oct 2024,716
Fresno,Oct 2024,9239
Glenn,Oct 2024,155
Humboldt,Oct 2024,1300
Imperial,Oct 2024,1353
Inyo,Oct 2024,85
Kern,Oct 2024,8093
Kings,Oct 2024,1176
Lake,Oct 2024,580
Lassen,Oct 2024,164
Los Angeles,Oct 2024,66920
Madera,Oct 2024,1009
Marin,Oct 2024,691
Mariposa,Oct 2024,126
Mendocino,Oct 2024,647
Merced,Oct 2024,2414
Modoc,Oct 2024,48
Mono,Oct 2024,57
Monterey,Oct 2024,3092
Napa,Oct 2024,604
Nevada,Oct 2024,520
Orange,Oct 2024,16804
Placer,Oct 2024,1406
Plumas,Oct 2024,122
Riverside,Oct 2024,17462
Sacramento,Oct 2024,12287
San Benito,Oct 2024,295
San Bernardino,Oct 2024,15111
San Diego,Oct 2024,23733
San Francisco,Oct 2024,5107
San Joaquin,Oct 2024,4805
San Luis Obispo,Oct 2024,4120
San Mateo,Oct 2024,2378
Santa Barbara,Oct 2024,3967
Santa Clara,Oct 2024,6275
Santa Cruz,Oct 2024,2212
Shasta,Oct 2024,1436
Sierra,Oct 2024,12
Siskiyou,Oct 2024,305
Solano,Oct 2024,2545
Sonoma,Oct 2024,2461
Stanislaus,Oct 2024,3870
Sutter,Oct 2024,614
Tehama,Oct 2024,479
Trinity,Oct 2024,95
Tulare,Oct 2024,3744
Tuolumne,Oct 2024,347
Ventura,Oct 2024,4392
Yolo,Oct 2024,2531
Yuba,Oct 2024,536
Alameda,Nov 2024,
Alpine,Nov 2024,*
Amador,Nov 2024,142
Butte,Nov 2024,1603
Calaveras,Nov 2024,223
Colusa,Nov 2024,111
Contra Costa,Nov 2024,4204
Del Norte,Nov 2024,173
El Dorado,Nov 2024,652
Fresno,Nov 2024,8023
Glenn,Nov 2024,106
Humboldt,Nov 2024,1079
Imperial,Nov 2024,1099
Inyo,Nov 2024,94
Kern,Nov 2024,6495
Kings,Nov 2024,1043
Lake,Nov 2024,524
Lassen,Nov 2024,127
Los Angeles,Nov 2024,53308
Madera,Nov 2024,901
Marin,Nov 2024,531
Mariposa,Nov 2024,83
Mendocino,Nov 2024,567
Merced,Nov 2024,2053
Modoc,Nov 2024,56
Mono,Nov 2024,54
Monterey,Nov 2024,3662
Napa,Nov 2024,396
Nevada,Nov 2024,470
Orange,Nov 2024,13012
Placer,Nov 2024,1134
Plumas,Nov 2024,119
Riverside,Nov 2024,13816
Sacramento,Nov 2024,10219
San Benito,Nov 2024,305
San Bernardino,Nov 2024,12314
San Diego,Nov 2024,18875
San Francisco,Nov 2024,4266
San Joaquin,Nov 2024,4021
San Luis Obispo,Nov 2024,1956
San Mateo,Nov 2024,1943
Santa Barbara,Nov 2024,3187
Santa Clara,Nov 2024,5234
Santa Cruz,Nov 2024,1928
Shasta,Nov 2024,1157
Sierra,Nov 2024,*
Siskiyou,Nov 2024,305
Solano,Nov 2024,2072
Sonoma,Nov 2024,1799
Stanislaus,Nov 2024,3211
Sutter,Nov 2024,529
Tehama,Nov 2024,426
Trinity,Nov 2024,96
Tulare,Nov 2024,3262
Tuolumne,Nov 2024,316
Ventura,Nov 2024,3230
Yolo,Nov 2024,1721
Yuba,Nov 2024,508
Alameda,Dec 2024,
Alpine,Dec 2024,*
Amador,Dec 2024,157
Butte,Dec 2024,1649
Calaveras,Dec 2024,204
Colusa,Dec 2024,142
Contra Costa,Dec 2024,4398
Del Norte,Dec 2024,163
El Dorado,Dec 2024,650
Fresno,Dec 2024,8019
Glenn,Dec 2024,157
Humboldt,Dec 2024,1034
Imperial,Dec 2024,1099
Inyo,Dec 2024,81
Kern,Dec 2024,5751
Kings,Dec 2024,995
Lake,Dec 2024,500
Lassen,Dec 2024,140
Los Angeles,Dec 2024,54568
Madera,Dec 2024,906
Marin,Dec 2024,542
Mariposa,Dec 2024,102
Mendocino,Dec 2024,589
Merced,Dec 2024,2136
Modoc,Dec 2024,53
Mono,Dec 2024,56
Monterey,Dec 2024,3319
Napa,Dec 2024,438
Nevada,Dec 2024,494
Orange,Dec 2024,12859
Placer,Dec 2024,1224
Plumas,Dec 2024,130
Riverside,Dec 2024,14250
Sacramento,Dec 2024,10005
San Benito,Dec 2024,282
San Bernardino,Dec 2024,12283
San Diego,Dec 2024,18630
San Francisco,Dec 2024,4529
San Joaquin,Dec 2024,4134
San Luis Obispo,Dec 2024,1614
San Mateo,Dec 2024,2054
Santa Barbara,Dec 2024,3030
Santa Clara,Dec 2024,5086
Santa Cruz,Dec 2024,1688
Shasta,Dec 2024,1223
Sierra,Dec 2024,17
Siskiyou,Dec 2024,303
Solano,Dec 2024,2153
Sonoma,Dec 2024,2429
Stanislaus,Dec 2024,3351
Sutter,Dec 2024,553
Tehama,Dec 2024,419
Trinity,Dec 2024,124
Tulare,Dec 2024,3345
Tuolumne,Dec 2024,313
Ventura,Dec 2024,3341
Yolo,Dec 2024,1410
Yuba,Dec 2024,540
Alameda,Jan 2025,
Alpine,Jan 2025,*
Amador,Jan 2025,211
Butte,Jan 2025,2153
Calaveras,Jan 2025,282
Colusa,Jan 2025,124
Contra Costa,Jan 2025,5279
Del Norte,Jan 2025,164
El Dorado,Jan 2025,763
Fresno,Jan 2025,10031
Glenn,Jan 2025,175
Humboldt,Jan 2025,1383
Imperial,Jan 2025,1349
Inyo,Jan 2025,98
Kern,Jan 2025,8471
Kings,Jan 2025,1270
Lake,Jan 2025,602
Lassen,Jan 2025,147
Los Angeles,Jan 2025,66398
Madera,Jan 2025,966
Marin,Jan 2025,644
Mariposa,Jan 2025,110
Mendocino,Jan 2025,808
Merced,Jan 2025,2482
Modoc,Jan 2025,69
Mono,Jan 2025,41
Monterey,Jan 2025,3232
Napa,Jan 2025,530
Nevada,Jan 2025,561
Orange,Jan 2025,15525
Placer,Jan 2025,1489
Plumas,Jan 2025,171
Riverside,Jan 2025,17928
Sacramento,Jan 2025,11593
San Benito,Jan 2025,320
San Bernardino,Jan 2025,16726
San Diego,Jan 2025,23279
San Francisco,Jan 2025,5357
San Joaquin,Jan 2025,5113
San Luis Obispo,Jan 2025,2698
San Mateo,Jan 2025,2394
Santa Barbara,Jan 2025,3690
Santa Clara,Jan 2025,6414
Santa Cruz,Jan 2025,2113
Shasta,Jan 2025,1600
Sierra,Jan 2025,12
